ID,Title,Link,Page
ZT0238,Üçüncü Kez Toplanan Asgari Ücret Tespit Komisyonu'nda ''2 ay sonra sıfırlanacak zam için bu kadar toplanmaya lüzum var mı?'' Sorusu Masaya Yatırıldı...,https://www.zaytung.com/haberdetay.asp?newsid=409583,24
ZT0239,"Son Olarak Kendi Yaptığı Darbenin de Mağduru Olmayı Başaran AK Parti, Ulaşılması Güç Bir Rekora İmza Attı...",https://www.zaytung.com/haberdetay.asp?newsid=409527,24
ZT0240,"Adalet Bakanlığı, Ekrem İmamoğlu'na Hapis Cezasıyla İlgili Olarak Topu Millet İttifakı'nı Attı: ''Kaç kere uyardık adayınızı açıklayın diye. İsim gelmeyince mecburen alfabetik sıradan...''",https://www.zaytung.com/haberdetay.asp?newsid=409483,24
ZT0241,Bakan Nebati'den Memur ve Emekliye Yeni Yıl Müjdesi: ''Evde artan yemeklerimizi de her gün kendilerine bağışlayarak sevap noktasında...'',https://www.zaytung.com/haberdetay.asp?newsid=409445,25
ZT0242,''Kim Milyoner Olmak İster?''in Finalinde Elenen Yarışmacı: ''1 milyon TL'lik büyük ödülü kazansaydım 2. el araç alacaktım. Arta kalanıyla da market alışverişi filan...'',https://www.zaytung.com/haberdetay.asp?newsid=409406,25
ZT0243,"Altı Yaşındaki Çocuğa Tecavüz Eden Sapık, Tecavüze İzin Veren Aile ve Tecavüzü Aklamak İçin Yırtınan Tayfa Arasındaki ''En Rezil Hangimiziz?'' Mücadelesi Kızışıyor...",https://www.zaytung.com/haberdetay.asp?newsid=409377,25
ZT0244,"''Oy verdiğim adam ülkeyi batırdı'' Demeye Dili Varmayan Muzaffer İcek(67), ''Hep bu marketler şaapıyor'' Yalanını Son 4 Yılda 8. Kez Yiyor. Mecburen...",https://www.zaytung.com/haberdetay.asp?newsid=409298,25
ZT0245,"İstanbul Taksicileri, Müşteriye İt Gibi Davranma Hakları İçin Ayakta...",https://www.zaytung.com/haberdetay.asp?newsid=409268,25
ZT0246,Spotify'dan Türk Kullanıcılara Sert Ultimatom: ''Uzi dinleyenler 48 saat içinde kendilerini ifşa etmezlerse tek tek isimlerini yayınlayacağız...'',https://www.zaytung.com/haberdetay.asp?newsid=409210,25
ZT0247,"Hazine ve Maliye Bakanlığı, 6 Ayda 1 Seçim Yapıp Araplardan Para Dilenmeye Dayalı Yeni Ekonomik Programı Tanıttı: Kalıcı Taşıma Su Modeli",https://www.zaytung.com/haberdetay.asp?newsid=409156,25
ZT0248,"Taksici, Doğru İnsanı Bulana Kadar Arabasına Kimseyi Almamaya Kararlı...",https://www.zaytung.com/haberdetay.asp?newsid=409104,25
ZT0249,Rapor: Gece Uyumadan Önce DM'den Yürümenin Bile Eski Tadı Yok...,https://www.zaytung.com/haberdetay.asp?newsid=409060,25
ZT0250,"Alışveriş Sitelerinden Ortak ''Şahane Kasım'' Kampanyası: Şimdi Alacağınız Her Şey, 1 Ay Sonraya Göre En Az %20 İndirimli!",https://www.zaytung.com/haberdetay.asp?newsid=408940,25
ZT0251,Hükümet Seçim Öncesi Kesenin Ağzını Açıyor: Önümüzdeki 6 Ayı Bir Şekilde Sağ Salim Atlatmayı Başaranlara Gazilik Maaşı Bağlanacak...,https://www.zaytung.com/haberdetay.asp?newsid=408868,26
ZT0252,"Bu Kez Bitcoin'de Sadece 85 Dolar Batırabilen Mert Savuz(28), Son 1 Yılda Yaşadığı Fakirleşmeyi Avantaja Çevirdi...",https://www.zaytung.com/haberdetay.asp?newsid=408787,26
ZT0253,"Sağlık Bakanlığı'ndan Rahatlatan Açıklama: Sinir Hastası Değilsiniz, Sefalet Endeksinde Dünya 1.'si Olan Ülkenin Vatandaşısınız...",https://www.zaytung.com/haberdetay.asp?newsid=408752,26
ZT0254,"Ekim Ayı Yıllık Enflasyonunu %85.5 Olarak Açıklayan TÜİK, Sosyal Medya Yasasına Karşı Tedbiri Elden Bırakmadı: ''Paylaşımlarımız mizahi amaçlıdır...''",https://www.zaytung.com/haberdetay.asp?newsid=408718,26
ZT0255,Tepkiler Sonuç Verdi: Türkiye'de Faaliyet Gösteren Yabancı Mafya Örgütlerine Kadroda En Az 3 Türk Bulundurma Zorunluluğu Geliyor...,https://www.zaytung.com/haberdetay.asp?newsid=408691,26
ZT0256,Türkiye'ye Yolladığı 30 Milyar Dolardan Fazla Paraya Rağmen TCMB Rezervlerinin Azalmaya Devam Ettiğini Öğrenen Putin: ''Lan siz bu zamana kadar nasıl batmadınız?'',https://www.zaytung.com/haberdetay.asp?newsid=408640,26
ZT0257,"Rapor: Yazın Düğünde Takılan 50 Gram Altın, Bu Kışı Ölmeden Atlatmak İçin Eldeki En Büyük Koz...",https://www.zaytung.com/haberdetay.asp?newsid=408606,26
ZT0258,Evde Oturmaya da Dışarı Çıkmaya da Parası Yetmeyenler İçin Yaklaşan Kış Öncesi Cazip Bir Alternatif: Tüm Yönleriyle Merdiven Boşluğu...,https://www.zaytung.com/haberdetay.asp?newsid=408559,26
ZT0259,Kışlık Mont Fiyatlarındaki Aşırı Yükselişin Ardından İkinci El Ayı Kapanı Piyasası Son 300 Yılın En Parlak Dönemini Yaşıyor...,https://www.zaytung.com/haberdetay.asp?newsid=408495,26
ZT0260,"Yönettiği Madende 8 İşçinin Ölümü Nedeniyle Hapis Cezası Alıp, Ona Rağmen Türkiye Taşkömürü Kurumu Müdürü Yapılan Kazım Eroğlu: ''Kader planımda müdür olmak varsa demek...''",https://www.zaytung.com/haberdetay.asp?newsid=408431,26
ZT0261,Konaklama Vergisinde Kapsam Genişliyor: Çadır ve Karavanların Ardından Yatıya Kalan Misafirlerden de Vergi Alınacak...,https://www.zaytung.com/haberdetay.asp?newsid=408351,27
ZT0262,Akbank'tan Teknik Sorun Açıklaması: ''Bu sefer borcunuz fazla göründü ama bir dahakine paranız 2'ye de katlanabilir. Biz buna Sürprizli Bankacılık diyoruz...'',https://www.zaytung.com/haberdetay.asp?newsid=408288,27
ZT0263,"Soylu'nun İddiaları, 2 Milyon Kaçak Afgan Tarafından da Doğrulandı: ''Biz de Türkiye'ye aynen böyle uçarak girdik. Yoksa sınırlar inanılmaz korunuyor...''",https://www.zaytung.com/haberdetay.asp?newsid=408177,27
ZT0264,Tek Kelimesini Anlamadan Kurduğu Cümlenin Ardından Aşırı Isınan Hazine ve Maliye Bakanı Nebati'yi Soğutma Çalışmaları Sürüyor...,https://www.zaytung.com/haberdetay.asp?newsid=408152,27
ZT0265,"Savaştan Kaçıp Gelen Ruslar'a, Türkiye'nin Seçim Dönemine Girdiği Anlatılmaya Çalışılıyor: ''Önümüzdeki 7-8 ay Ukrayna cephesi sizin için daha güvenli olabilir...''",https://www.zaytung.com/haberdetay.asp?newsid=408085,27
ZT0266,Seferberlik İlan Edilince Soluğu Antalya’da Alan Ruslar’a Putin'den Sert Tepki: ''Lan ben oraya mı dedim?!'',https://www.zaytung.com/haberdetay.asp?newsid=407988,27
ZT0267,Yatırımcılara Borsa'yı Tavsiye Ettikten 2 Gün Sonra Borsa'nın Tepetaklak Olması da Bakan Nebati'nin Cesaretini Kırmadı: ''Bu 3 Altcoin Ay'a gidecek!'',https://www.zaytung.com/haberdetay.asp?newsid=407939,27
ZT0268,Ek İş Yapıp Eşten Dosttan Borç Alarak Önümüzdeki Kışı Ölmeden Atlatmayı Planlayan Caner Durcu(34) Cephesinde Kafalar Karışık: ''Acaba o şekilde ev mi alsam?'',https://www.zaytung.com/haberdetay.asp?newsid=407864,27
ZT0269,"Her Şey Yolunda Giderse 20 Yıl Sonra Okul Servis Ücretinin Maliyetini Çıkarmaya Başlayacak Olan Efe Ozan Eycen(6), İlkokula Başladı...",https://www.zaytung.com/haberdetay.asp?newsid=407819,27
ZT0270,"Apple, Türkiye Piyasası İçin Özel Olarak Üretilen Boş iPhone 14'ü Tanıttı: ''Kılıf gibi düşünün...''",https://www.zaytung.com/haberdetay.asp?newsid=407723,27
ZT0271,"İstanbul Cumhuriyet Savcılığı, Dünyanın Döndüğünü İddia Eden Galileo Galilei Hakkında ''Basın yoluyla halkın bir bölümünün dini değerlerini aşağılama'' Suçlamasıyla Soruşturma Başlattı...",https://www.zaytung.com/haberdetay.asp?newsid=407659,28
ZT0272,Yasaklanabilecek Herhangi Bir Festival ve Konserin Olmadığı Yozgat'ta Valilikten Sanat Camiasına Sitem: ''İnsan geçerken de mi uğramaz?'',https://www.zaytung.com/haberdetay.asp?newsid=407606,28
ZT0273,Dışarı Adım Atmanın En Az 300 TL'den Başladığı Türkiye'de ''Ev hapsi alınabilecek suçlar'' Araması Google Trendler'de Hızla Yükseliyor...,https://www.zaytung.com/haberdetay.asp?newsid=407436,28
ZT0274,"İstanbul İçin Haftalık Olağan Kuvvetli Yağış Uyarısını Yineleyen AFAD, Geri Adım Atmıyor: ''Söyleye söyleye yağdırıcaz...''",https://www.zaytung.com/haberdetay.asp?newsid=407315,28
ZT0275,Köpek Bağlasan Durmaz Zemin Kat Daireyi 7500'e Tutma Mücadelesinde Nefes Kesen Final: 9 Kaçak Afgan vs. 4 Üniversite Öğrencisi,https://www.zaytung.com/haberdetay.asp?newsid=407273,28
ZT0276,"Beklentilere Uygun Bir Şekilde Saçmalamaya Devam Eden Merkez Bankası, Piyasalara Güven Verdi: ''İyi iyi bunlar kesin gidici...''",https://www.zaytung.com/haberdetay.asp?newsid=407232,28
ZT0277,Kredi Notunun Türkiye'den Daha Yüksek Olduğunu Fark Eden Tanzanya'da Moraller Yerinde: ''Demek kabilede bir de ekonomi bilen adam olsa...'',https://www.zaytung.com/haberdetay.asp?newsid=407176,28
ZT0278,"İstanbul'a Taşınma İşlemlerini Hızlandıran Merkez Bankası: ''Hazır kasalar boşken taşınalım dedik, daha kolay oluyor...''",https://www.zaytung.com/haberdetay.asp?newsid=407077,28
ZT0279,BİM'den Psikolog Satışı Açıklaması: ''Öyle bir hizmetimiz yok ama 5 TL farkla kasada dert dinleriz...'',https://www.zaytung.com/haberdetay.asp?newsid=407038,28
ZT0280,KPSS Sorularının Çalındığı İddialarına ÖSYM'den Yalanlama: ''Zaten iş mülakatta bitiyor. Soruları kim ne yapsın?'',https://www.zaytung.com/haberdetay.asp?newsid=406937,28
ZT0281,Uyumadan Önce Twitter'a Bi Göz Atma Hatasının Bedeli Yine Ağır Oldu: ''Dünyanın sonu geldi ve hepimiz acılar içinde ölücez!'',https://www.zaytung.com/haberdetay.asp?newsid=406896,29
ZT0282,"Enflasyondan Korunmak İçin En İyi Yatırım Araçları Listesinde İlk 3 Bu Hafta da Değişmedi: TOEFL Sertifikası, Vize, Tek Yön Uçak Bileti...",https://www.zaytung.com/haberdetay.asp?newsid=406830,29
ZT0283,"Petshop'ların Kasaplar Odası'na Bağlanmasının Ardından ''Kedi Besicisi'' Statüsüne Geçen Ezgi Kuraz(30), Çabuk Havaya Girdi: ''Bugün bir kilo mama olmuş 150 Lira. Hayvancılığı bitirdiler...''",https://www.zaytung.com/haberdetay.asp?newsid=406698,29
ZT0284,"YKS'de İlk 10.000'e Girmeyi Başaran Genç, En Büyük Hayali Olan Kanada'da Moto Kuryeliğe Bir Adım Daha Yaklaştı...",https://www.zaytung.com/haberdetay.asp?newsid=406588,29
ZT0285,"Hazine ve Maliye Bakanlığı, Türkiye'nin Artan İflas Riskine Karşı Malı Mülkü Dost Ülkelerin Üzerine Yapma Seçeneğinin Masada Olduğunu Açıkladı...",https://www.zaytung.com/haberdetay.asp?newsid=406539,29
ZT0286,Akıllı Telefon Üreticilerinden Ortak Açıklama: ''Önümüzdeki 20 sene daha Ay'ı doğru düzgün çeken kamera koymayacağız. Boşuna kasmayın...'',https://www.zaytung.com/haberdetay.asp?newsid=406454,29
ZT0287,"Mert Kuraz(24, İşsiz), 41.000 TL'lik KYK Borcunun Faiziyle 153.000 TL'ye Çıktığını Kurban Bayramından Sonra Babasına Açıklayacak: ''Aklına bi şey gelmesin şimdi...""",https://www.zaytung.com/haberdetay.asp?newsid=406417,29
ZT0288,Sağlık Bakanı Koca: ''Bütün doktorlar gittiğinde sağlıktaki şiddet sorunu da çözülmüş olacaktır...'',https://www.zaytung.com/haberdetay.asp?newsid=406319,29
ZT0289,"Yozgat Belediyesi, Şehre Gelebilmek İçin Otobüs Biletine 500 TL Veren Vatandaşları Aşırı Bir Beklentiye Girmemeleri Konusunda Uyardı: ''Yozgat yine aynı Yozgat...''",https://www.zaytung.com/haberdetay.asp?newsid=406204,30
ZT0290,Bu Saatten Sonra Gerçekten Bir Rezerv Bulsa da Kimseyi İnandıramayacağını Fark Eden Maden Tetkik Arama Müdürlüğü'nde Moraller Bozuk...,https://www.zaytung.com/haberdetay.asp?newsid=406134,30
ZT0291,NETFLIX: ''Genel ahlakımızı bozan Türkiye piyasasından çekilmeyi düşünüyoruz...'',https://www.zaytung.com/haberdetay.asp?newsid=406070,30
ZT0292,"Rapor: Siz Hariç Herkes Bu Yıl da Tatilini Yapıyor, Çok Eğleniyor...",https://www.zaytung.com/haberdetay.asp?newsid=406010,30
ZT0293,Prens Selman'ın Türkiye'den Ayrılmasının Ardından Saray'da Yapılan Personel Sayımında Kayıp Sayısı 14'e Ulaştı. Yetkililer Sayının Artmasından Endişeli...,https://www.zaytung.com/haberdetay.asp?newsid=405943,30
ZT0294,"''İyi Hal''di, ''Tahrik İndirimi''ydi Derken 5-6 Sene Yatıp Çıkacak Olan Katil Metin Avcı'nın Cinayeti Gizlemek İçin Neden O Kadar Zahmete Girdiği Gizemini Koruyor...",https://www.zaytung.com/haberdetay.asp?newsid=405894,30
ZT0295,ÖSYM: ''Sanki bir geleceğiniz varmış gibi sınava yetişme telaşınızda insanın yüreğini burkan bir şeyler var...'',https://www.zaytung.com/haberdetay.asp?newsid=405840,30
ZT0296,Artan Ulaşım Maliyetlerine Karşı Hükümetten İlk Adım: Koronavirüs Önlemleri Kapsamında Şehirlerarası Seyahat Yasağı Geri Dönüyor...,https://www.zaytung.com/haberdetay.asp?newsid=405784,30
ZT0297,"Daha Haziran Bitmeden 3 Düğüne Katılan Mert Kuzak(30), Konkordato İlan Etti...",https://www.zaytung.com/haberdetay.asp?newsid=405710,30
ZT0298,"GES'e Gelen ''İşe yaramaz'' Eleştirileri, Bakan Nebati İçin Gizemini Koruyor: ''Nereden anladınız ki? Ben hiçbir şey anlamadım?''",https://www.zaytung.com/haberdetay.asp?newsid=405672,30
ZT0299,"Sağlık Bakanlığı'ndan Müjde: Doktor Randevusu Bulamayan Vatandaşlar, Yarından İtibaren Almanya'daki Devlet Hastanelerinden Randevu Alabilecek...",https://www.zaytung.com/haberdetay.asp?newsid=405575,31
ZT0300,"TÜİK'te İstifa Depremi Sürüyor: Son Olarak Açıklanan %73.5'lik Enflasyondaki 7, 3 ve 5 Rakamları da Sağlık Sebebiyle Görevden Aflarını İstediler...",https://www.zaytung.com/haberdetay.asp?newsid=405553,31
ZT0301,Uygunsuz Görüntüler Bu Kez Bakırköy'den: Litresi 26 TL'lik Benzin Taşıyan Pompayı Yüzlerce Kişinin Gözleri Önünde Araçların Depolarına Soktular...,https://www.zaytung.com/haberdetay.asp?newsid=405486,31
ZT0302,Yanlışlıkla Televizyonda Erdoğan'ın Konuşmasına Denk Gelen Arda Kuycuk(6) Kontrolden Çıktı: ''Acıktık şu sofraya kuru sulu bi şey koyun lan sürtükler!'',https://www.zaytung.com/haberdetay.asp?newsid=405460,31
ZT0303,"Köylerinin Yakınında Bulunan Kavşağa Trafik Işığı Takılan Barazlar Köyü Sakinleri, En Önemli Geçim Kaynaklarını Kaybetme Tehlikesiyle Karşı Karşıya...",https://www.zaytung.com/haberdetay.asp?newsid=405424,31
ZT0304,Enflasyonda Kritik Eşik Aşıldı: Artık Nebati Bile Güldürmüyor...,https://www.zaytung.com/haberdetay.asp?newsid=405393,31
ZT0305,Piyasalarda Bugün: Gıybet Endeksi ''Bu kız tatile gidecek parayı nerden buluyor?'' Seviyesinden ''Bu kız dışarıda kahve içecek parayı nereden buluyor?'' Seviyesine Geriledi...,https://www.zaytung.com/haberdetay.asp?newsid=405337,31
ZT0306,Ekonominin Faiz Artışıyla Falan Kurtarılabilecek Eşiği Aşmasının Ardından Merkez Bankası'na Bir Rahatlama Geldi: ''İnsan ister istemez stres oluyordu...'',https://www.zaytung.com/haberdetay.asp?newsid=405294,31
ZT0307,"Suriye Dışişleri Bakanlığı, Sınırdaki Duvarın Biraz Daha Yükseltilmesi Konusunda Türkiye'ye Her Türlü Desteği Vermeye Hazır Olduklarını Açıkladı...",https://www.zaytung.com/haberdetay.asp?newsid=405188,31
ZT0308,İki Milyonluk Dairede Oturup İçtikleri 2 Çayın Bile Hesabını Yapmak Zorunda Kalan Umak Ailesinde Kafalar Karışık: ''Zengin miyiz fakir mi?'',https://www.zaytung.com/haberdetay.asp?newsid=405178,31
ZT0309,NATO Konusunda Türkiye'yi İkna Etmeye Çalışan Finlandiya'nın Cumhurbaşkanı Sauli Niinistö: ''Bıçak kesmiyor deyiminin anlamını bir çözebilirsek...'',https://www.zaytung.com/haberdetay.asp?newsid=405067,32
ZT0310,"AKP, Suriyelilerin Gönüllü Geri Dönüşü İçin Başlatılan ''Ekonomi bitmiş ya, bu Türkiye'de yaşanmaz artık'' Kampanyasından Umutlu...",https://www.zaytung.com/haberdetay.asp?newsid=405053,32
ZT0311,LUNA'da Kriz Büyüyor: TL'ye Karşı Bile Değer Kaybettiği Ortaya Çıktı...,https://www.zaytung.com/haberdetay.asp?newsid=404950,32
ZT0312,"Ümraniye'de Daire Alma Umudunu Tamamen Yitiren Serkan Çurhacı(44), Mecburen Akdeniz'de Uygun Bir Ada Bakmaya Başladı...",https://www.zaytung.com/haberdetay.asp?newsid=404884,32
ZT0313,"Türkiye Bu Yıl Turizm Sezonuna İddialı Giriyor: ''Tek Ülke Parasına Bütün Ortadoğu, Afganistan ve Pakistan'ı Deneyimlemek İster misiniz?''",https://www.zaytung.com/haberdetay.asp?newsid=404656,32
ZT0314,Rehberde Kayıtlı Olmayan 0541'li Numara Bu Bayramı da Pas Geçmedi. Şüpheler Tesisatçı Üzerinde Yoğunlaşıyor....,https://www.zaytung.com/haberdetay.asp?newsid=404629,32
ZT0315,Benzin ve Ulaşım Zamları Nedeniyle Yok Olma Tehlikesiyle Karşı Karşıya Kalan Bir Tür: Bayramdan Bayrama Görülen Lüzumsuz Soru Akrabaları...,https://www.zaytung.com/haberdetay.asp?newsid=404544,32
ZT0316,"Cemal Kaşıkçı Davasını Suudi Arabistan'a Satan AKP, Gezi Parkı Davası İçin Gelecek Teklifleri Bekliyor. Hedef Yıllık 1 Milyar Dolarlık Dava İhracatı...",https://www.zaytung.com/haberdetay.asp?newsid=404470,32
ZT0317,Aşk Acısı Çekme Maliyetinin Aylık 13.800 TL'ye Yükseldiğine Dikkat Çeken Uzmanlar ''Bahar Çarpması'' Tehlikesine Karşı Uyarıyor...,https://www.zaytung.com/haberdetay.asp?newsid=404419,32
ZT0318,"Almanya Sonunda Pes Etti: ''Tamam ya bizdeki %7 enflasyon, sizdeki %150 enflasyondan daha kötü tamam...''",https://www.zaytung.com/haberdetay.asp?newsid=404350,33
ZT0319,"32 Yaşında Aile Evine Geri Taşınmak Zorunda Kalan Mert Aycan, Sahip Olduğu Tek Lüks Olan Netflix'e Sıkı Sıkı Tutunuyor...",https://www.zaytung.com/haberdetay.asp?newsid=404291,33
ZT0320,"300 Bin Dolara Hem İstanbul'dan Ev Hem de Kendisi, 3 Eşi ve 14 Çocuğu İçin TC Vatandaşlığı Satın Alan Iraklı, Türkiye'deki Hayat Pahalılığı Şikayetlerine Anlam Veremiyor...",https://www.zaytung.com/haberdetay.asp?newsid=404221,33
ZT0321,Bir Yıl Önce 7 TL'ye Aldığı Benzini Bugün 19 TL'ye Alan 25 Milyon Araç Sahibine ''Resmi TÜİK Enflasyonuna Muhalefet'' Soruşturması...,https://www.zaytung.com/haberdetay.asp?newsid=404149,33
ZT0322,İstifa Edip Kendi İşini Kurma Hayali Yine Aynı Soruya Takıldı: ''Hadi maaş neyse de MultiNet yemek kartından nasıl vazgeçicem?'',https://www.zaytung.com/haberdetay.asp?newsid=404068,33
ZT0323,"Gücü Artık Sadece 4 Kilo Yeşil Bibere Yeten 200 TL'lik Banknot, Depresyona Girdi...",https://www.zaytung.com/haberdetay.asp?newsid=404021,33
ZT0324,Yıl Sonu Enflasyon Hedefi Olan %23'ü İlk 3 Ayda Yakalayan Merkez Bankası: ''Bunun bir başarı sayılmadığından emin miyiz ya?'',https://www.zaytung.com/haberdetay.asp?newsid=403859,33
ZT0325,"İki Darbe, 1 Savaş, 1 Ambargo, 1 Büyük Deprem, 3 Büyük Ekonomik Kriz Görüp İlk Kez Taneyle Domates Almak Zorunda Kalan Muzaffer Yiycek(65), Açlıktan Ölecek Ama Hala: ''Siz eskileri bilmezsiniz yeenim...''",https://www.zaytung.com/haberdetay.asp?newsid=403830,33
ZT0326,İnternet Tarifelerine %67 Zam Yapan Türk Telekom: ''İnternette video izleyerek fakirliğini unutmak isteyenler kuyruğa neden oluyordu...'',https://www.zaytung.com/haberdetay.asp?newsid=403699,33
ZT0327,"Zamlardan Sonra İnternet Kullanımını Kısmaya çalışan Orkun T. (23), Kız Arkadaşına Podcast Sevgisini Aşılamaya Çalışacak...",https://www.zaytung.com/haberdetay.asp?newsid=403694,33
ZT0328,Uyarı: Will Smith'in Attığı Tokatla İlgili Görüş Bildirmeyen Bir Tek Siz Kaldınız...,https://www.zaytung.com/haberdetay.asp?newsid=403650,34
ZT0329,"Yazın Gidebileceği En Uzak Yer Köşedeki Marketin Yağ Kuyruğu Olan Ezgi Kurcak(26), ''Yaz gelsin artık'' Dedirten Bir Fotoğrafını Ekledi...",https://www.zaytung.com/haberdetay.asp?newsid=403552,34
ZT0330,''Bakan Nebati'' Karakteriyle Türkiye'yi Kahkahalara Boğan Ünlü Stand-up'çı: ''Bu zor dönemde halkımıza bir nebze moral verebildiysem...'',https://www.zaytung.com/haberdetay.asp?newsid=403480,34
ZT0331,"Ön Kamerada Patates Gibi Çıkanlar Derneği, Görüntülü Sohbette Avatar Kullanma Özelliği Getiren Azar'la Yola Devam Edeceklerini Açıkladı…",https://www.zaytung.com/haberdetay.asp?newsid=403416,34
ZT0332,"AKP'nin ''Doktorsuz Devlet Hastaneleri'' Projesinde Dev Adım: 20.000 AK Troll, Açtıkları #midespazmihaddinibil Hashtag'iyle Bir Hastayı Sağlığına Kavuşturmayı Başardı...",https://www.zaytung.com/haberdetay.asp?newsid=403366,34
ZT0333,Erdoğan'ın ''Mültecileri ülkelerine göndermeyeceğiz'' Açıklaması Suriyeliler Arasında Tedirginliğe Yol Açtı: ''Afganları da mı?'',https://www.zaytung.com/haberdetay.asp?newsid=403235,34
ZT0334,"Bir Haftadır ''Şöyle Kar Yağacak, Böyle Kar Yağacak'' Diye Aşırı Beklentiye Sokan Meteoroloji, 30 Suni Kar Makinesiyle Hafta Sonunu Bekliyor: ''Kimseyi kendimize güldürmeyiz...''",https://www.zaytung.com/haberdetay.asp?newsid=403119,34
ZT0335,"Yokluktan 65 Yaş Üstü Emekli Doktorları Tekrar Göreve Çağıran Sağlık Bakanlığı, Vatandaşları Uyardı: ''Bunları döverken dikkat edin, elinizde kalabilirler...''",https://www.zaytung.com/haberdetay.asp?newsid=403040,34
ZT0336,"Yoğun Çalışma Saatleri, Şiddet, Ödenmeyen Nöbet Ücretleri Gibi Nedenlerle 3 Ay Önce Yurt Dışına Giden Doktor A.Y. (30) Net Konuştu: ''Bizim orda kurulu düzenimiz var, yoksa ülkemiz cennet...''",https://www.zaytung.com/haberdetay.asp?newsid=402993,34
ZT0337,EPDK: ''Kamuoyunu gereksiz yere meşgul etmemek için bundan böyle zam gelmeyeceği zaman açıklama yapacağız...'',https://www.zaytung.com/haberdetay.asp?newsid=402948,34
ZT0338,"İkide Bir ""Türk drone'larıyla Rusları şöyle vurduk böyle indirdik'' Şeklinde Açıklama Yapan Ukrayna'ya Dışişleri'nden Uyarı: ''Birader isim verip durmayın...''",https://www.zaytung.com/haberdetay.asp?newsid=402692,35
ZT0339,"Rusya'ya Yönelik Ekonomik Yaptırımlarda Türkiye de Masada: Cumhurbaşkanı Erdoğan ''Faiz Sebep, Enflasyon Sonuç'' Teorisine İkna Etmek İçin Putin'le Görüşecek...",https://www.zaytung.com/haberdetay.asp?newsid=402566,35
ZT0340,"Dünya Bankası, Rusya Ukrayna'yı İşgal Ederken Her İki Ülkenin Para Biriminden Daha Fazla Değer Kaybetmeyi Başaran TL'yi İncelemek Üzere Türkiye'ye Heyet Gönderiyor...",https://www.zaytung.com/haberdetay.asp?newsid=402467,35
ZT0341,''Altınlarınızı Getirin'' Çağrısına Beklediği Geri Dönüşü Alamayan Hazine ve Maliye Bakanlığı'ndan Yeni Finansal Ürün: Kur Korumalı Böbrek Mevduat Hesabı,https://www.zaytung.com/haberdetay.asp?newsid=402239,35
ZT0342,"''Oy verdiğim adam ülkeyi batırdı'' Demeye Dili Varmayan Muzaffer İcek(67), ''Hep bu marketler şeyapıyor'' Numarasını Son 3 Yılda 7. Kez Yemeye Hazır...",https://www.zaytung.com/haberdetay.asp?newsid=402208,35
ZT0343,Boş Baklava ve Boş Tosttan Sonra ''Boş Ekonomi Paketi'' de Piyasaya Sürüldü...,https://www.zaytung.com/haberdetay.asp?newsid=402098,35
ZT0344,Mert Yuvak(27) Sevgililer Günü Öncesi Kritik Virajda: Hediye mi Alsam Japon Kirpi Balığı’nın Dişisine Kur Yapma Dansını mı Öğrensem?,https://www.zaytung.com/haberdetay.asp?newsid=402039,35
ZT0345,Gizemli Tarih: Tavuk Etiyle Tatlı Yapmak İlk Kimin Aklına Geldi?,https://www.zaytung.com/haberdetay.asp?newsid=401840,35
ZT0346,Isparta'yı -5 Derecede 48 Saat Elektriksiz Bırakan Akdeniz Elektrik Dağıtım AŞ'den Türkiye'ye Müjdeli Haber: ''Henüz can kaybı yok. Pahalı geliyorsa siz de komple şalterleri indirebilirsiniz...'',https://www.zaytung.com/haberdetay.asp?newsid=401838,35
ZT0347,"Rapor: Mühendislik Eğitimi Artı MBA Artı Özel Sektörde Son 2 Yılı Yönetici Pozisyonunda Olmak Üzere 7 Yıllık İş Deneyimi, Markette En Ucuz Sütü Bulmak ve Gece Yatmadan Önce Kombiyi Kapatmak İçindi...",https://www.zaytung.com/haberdetay.asp?newsid=401811,36
ZT0348,Normal Takvimle Girdiği 2022'den de Umudu Kesen Ezgi Yuncuk(28)'da Çin Takvimi Coşkusu: ''Oha Kaplan diyor!'',https://www.zaytung.com/haberdetay.asp?newsid=401743,36
ZT0349,Son 3 Yılda 6 Kez Başkan Değiştiren TÜİK'te İhale Sistemine Geçiliyor: Enflasyon İçin En Düşük Teklifi Veren 1 Yıllığına Başkan Olacak...,https://www.zaytung.com/haberdetay.asp?newsid=401712,36
ZT0350,"Ekonomide Düşündüren Tablo: 1 Haftadır Evde Yatan Oksijen İsrafı(14), Günde Ortalama 30 TL'lik Doğalgaz, 25 TL'lik Elektrik Tüketiyor...",https://www.zaytung.com/haberdetay.asp?newsid=401603,36
ZT0351,''Teknik sorunlar'' Nedeniyle Türkiye'ye Doğalgaz Satışını Durduran İran: ''Teknik olarak bedavaya gaz vermiyoruz...'',https://www.zaytung.com/haberdetay.asp?newsid=401467,36
ZT0352,İki Haftadır Evde Her İşe Koşturan Mert Çuvhan(30) ya Aldatıyor ya da Bitcoin'de Büyük Battı...,https://www.zaytung.com/haberdetay.asp?newsid=401402,36
ZT0353,"Kamu Bankaları, ''Elektrik Faturası Yüzünden Battım'' Demeye Utanan İşletmeler İçin de Devrede: Yüzde 300 Faizli ''Gururlu Batış Kredisi''",https://www.zaytung.com/haberdetay.asp?newsid=401291,36
